Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,杭州,11:50,11:50,00:00,-
2,义乌,13:41,13:44,01:51,139
3,金华,14:23,14:29,02:30,187
4,龙游,15:01,15:10,03:02,242
5,衢州,15:33,15:36,03:25,273
6,玉山,17:06,17:10,04:55,354
7,上饶,17:32,17:36,05:17,308
8,鹰潭,19:00,19:06,06:41,424
9,东乡,19:31,19:35,07:06,541
10,新余,21:42,21:46,09:13,746
11,宜春,22:26,22:29,09:53,800
12,萍乡,23:13,23:17,10:37,871
13,株洲,00:20,00:33,11:40,952
14,溆浦,04:50,04:53,15:57,1288
15,怀化,06:28,06:38,17:32,1245
16,凯里,10:33,10:37,21:27,1637
17,贵阳,13:04,13:04,23:54,1775
