Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,济南西,----,06:55,00:00,-
2,曲阜东,07:26,07:29,00:31,129
3,滕州东,07:46,07:48,00:48,185
4,枣庄,08:00,08:03,01:00,221
5,徐州东,08:21,08:23,01:18,286
6,宿州东,08:42,08:44,01:37,354
7,蚌埠南,09:07,09:09,02:00,442
8,水家湖,09:29,09:31,02:20,505
9,合肥南,10:05,10:10,02:54,594
10,无为,10:39,10:41,03:23,699
11,南陵,11:00,11:02,03:42,767
12,旌德,11:21,11:23,04:01,831
13,绩溪北,11:34,11:38,04:12,-
14,歙县北,11:48,11:50,04:22,882
15,黄山北,11:59,12:02,04:31,900
16,婺源,12:23,12:25,04:52,976
17,上饶,12:49,12:52,05:16,1263
18,武夷山北,13:14,13:16,05:38,1142
19,建瓯西,13:40,13:42,06:02,1228
20,福州,14:30,14:30,06:50,1402
