Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,宁波,09:31,09:31,00:00,-
2,余姚北,09:51,09:54,00:20,49
3,杭州东,10:27,10:30,00:53,155
4,德清,10:43,10:49,01:06,137
5,湖州,11:02,11:04,01:19,226
6,宜兴,11:21,11:23,01:36,282
7,溧阳,11:34,11:36,01:47,260
8,溧水,11:52,11:54,02:03,312
9,江宁,12:06,12:08,02:15,399
10,南京南,12:17,12:21,02:24,411
11,蚌埠南,13:03,13:05,03:06,784
12,宿州东,13:27,13:33,03:28,819
13,徐州东,13:53,13:55,03:48,742
14,枣庄,14:13,14:30,04:06,754
15,泰安,15:08,15:10,04:44,969
16,济南西,15:27,15:34,05:01,975
17,德州东,15:58,16:03,05:25,1067
18,沧州西,16:29,16:31,05:51,-
19,廊坊,17:06,17:08,06:26,1374
20,北京南,17:29,17:29,06:47,1381
