Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,荣成,----,13:15,00:00,-
2,文登东,13:27,13:29,00:12,17
3,威海,13:41,13:43,00:24,22
4,牟平,14:03,14:05,00:44,64
5,烟台南,14:16,14:18,00:55,87
6,桃村北,14:35,14:36,01:12,123
7,莱阳,14:56,14:58,01:32,173
8,即墨北,15:25,15:26,01:59,243
9,潍坊,16:19,16:21,02:52,400
10,淄博,16:56,17:00,03:27,500
11,济南,17:48,17:50,04:15,610
12,泰安,18:14,18:23,04:39,672
13,徐州东,19:15,19:24,05:31,899
14,宿州东,19:43,19:49,05:50,994
15,南京南,20:50,20:53,06:51,1257
16,常州北,21:25,21:27,07:23,1387
17,苏州北,21:49,21:51,07:45,1471
18,昆山南,22:02,22:04,07:56,1502
19,上海虹桥,22:21,22:21,08:13,1552
