Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,齐齐哈尔南,09:20,09:20,00:00,-
2,杜尔伯特,09:41,09:42,00:21,67
3,大庆东,10:02,10:04,00:41,63
4,安达,10:13,10:15,00:50,78
5,肇东,10:35,10:36,01:10,142
6,哈尔滨,10:58,11:02,01:32,152
7,哈尔滨西,11:12,11:16,01:42,159
8,双城北,11:32,11:34,01:58,189
9,德惠西,12:01,12:02,02:25,442
10,长春西,12:26,12:28,02:49,399
11,铁岭西,13:20,13:22,03:41,770
12,沈阳北,13:40,13:43,03:59,697
13,盘锦北,14:39,14:40,04:55,-
14,锦州南,15:05,15:06,05:20,1047
15,山海关,16:03,16:05,06:17,1212
16,秦皇岛,16:19,16:22,06:31,1228
17,滦河,16:47,16:49,06:56,-
18,唐山,17:07,17:10,07:14,-
19,滨海西,17:30,17:39,07:34,-
20,天津西,17:59,18:06,07:54,-
21,胜芳,18:23,18:25,08:11,-
22,白洋淀,18:55,18:58,08:41,-
23,保定东,19:19,19:21,09:02,-
24,石家庄,19:57,20:16,09:38,-
25,邢台东,20:43,20:45,10:05,-
26,邯郸东,21:01,21:03,10:21,-
27,新乡东,21:41,21:48,10:59,-
28,郑州东,22:10,22:10,11:21,-
