Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都,----,09:52,00:00,-
2,遂宁,12:48,12:57,02:56,148
3,南充,13:53,14:19,03:52,215
4,营山,15:20,15:25,04:53,273
5,达州,17:20,17:33,06:48,374
6,安康,20:45,20:52,10:00,650
7,襄阳,01:48,02:18,14:56,1023
8,济源,09:59,10:09,22:37,1473
9,焦作,11:28,11:34,23:56,1538
10,新乡,12:30,13:15,24:52,1601
11,鹤壁,13:58,14:02,25:35,1069
12,安阳,14:33,14:57,26:06,1708
13,邯郸,15:34,15:51,26:43,1768
14,邢台,17:20,17:26,28:12,1820
15,高邑,18:02,18:04,28:48,-
16,石家庄,19:23,19:29,30:07,1929
17,定州,20:19,20:23,30:57,1942
18,保定,21:00,21:14,31:34,2002
19,北京西,23:56,23:56,34:16,2210
