Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,绵阳,09:04,09:04,00:00,-
2,罗江东,09:15,09:17,00:11,26
3,德阳,09:27,09:29,00:21,54
4,成都东,09:52,10:04,00:44,120
5,眉山东,10:35,10:37,01:15,-
6,乐山,10:56,10:58,01:34,225
7,宜宾西,11:41,11:45,02:17,-
8,贵阳东,13:37,13:41,04:09,-
9,龙洞堡,13:52,13:54,04:20,-
10,从江,15:09,15:19,05:35,-
11,三江南,15:38,15:40,05:54,-
12,桂林西,16:13,16:17,06:27,-
13,贺州,17:13,17:15,07:23,-
14,怀集,17:46,17:48,07:54,-
15,肇庆东,18:17,18:19,08:23,-
16,三水南,18:30,18:32,08:34,-
17,佛山西,18:45,18:47,08:47,-
18,广州,19:09,19:09,09:09,-
