Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆北,----,07:32,00:00,-
2,涪陵北,08:10,08:12,00:38,92
3,丰都,08:31,08:33,00:57,134
4,恩施,09:54,09:58,02:18,339
5,建始,10:18,10:20,02:38,374
6,宜昌东,11:48,11:53,04:06,553
7,荆州,12:27,12:35,04:40,641
8,潜江,13:01,13:03,05:06,711
9,天门南,13:23,13:25,05:26,762
10,汉川,13:41,13:43,05:42,799
11,汉口,14:06,14:34,06:05,845
12,红安西,15:04,15:06,06:35,917
13,麻城北,15:20,15:22,06:49,956
14,金寨,15:54,16:02,07:21,1065
15,六安,16:19,16:21,07:38,1117
16,合肥南,16:45,16:59,08:02,1204
17,扬州,18:26,18:29,09:29,1310
18,泰州,19:01,19:04,10:01,1374
19,海安,19:28,19:32,10:25,-
20,南通,20:05,20:05,10:58,1493
