Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京,13:58,13:58,00:00,-
2,燕郊,14:30,14:56,00:32,36
3,三河县,15:12,15:22,00:48,41
4,蓟州,15:38,16:01,01:04,-
5,玉田县,16:22,16:32,01:25,99
6,唐山北,17:16,17:18,02:09,151
7,滦县,17:55,18:04,02:46,156
8,昌黎,19:21,19:23,04:03,156
9,北戴河,19:44,20:04,04:24,277
10,秦皇岛,20:25,20:43,04:45,299
11,山海关,21:08,21:14,05:10,222
12,沈阳北,01:39,01:47,09:35,703
13,长春,05:11,05:35,12:59,910
14,哈尔滨西,08:06,08:18,15:30,1241
15,哈尔滨东,08:42,09:14,15:54,1190
16,兴隆镇,10:12,10:14,16:52,-
17,绥化,10:38,10:44,17:16,1312
18,绥棱,11:33,11:40,18:05,1382
19,海伦,12:04,12:12,18:29,1414
20,通北,12:50,12:53,19:07,-
21,北安,13:54,13:54,20:08,1520
