Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西安北,----,07:00,00:00,-
2,洛阳龙门,08:17,08:19,01:17,380
3,郑州,08:54,08:57,01:52,440
4,许昌东,09:29,09:33,02:24,605
5,漯河西,09:49,09:51,02:40,669
6,驻马店西,10:09,10:12,02:58,733
7,信阳东,10:37,10:39,03:23,851
8,孝感北,10:57,11:16,03:41,924
9,武汉,11:46,11:53,04:11,1050
10,鄂州,12:17,12:19,04:35,1106
11,黄石北,12:30,12:32,04:46,1135
12,大冶北,12:40,12:42,04:54,1145
13,阳新,12:57,12:59,05:09,1182
14,九江,13:33,13:37,05:43,1273
15,湖口,13:55,13:58,06:01,-
16,景德镇北,14:45,14:50,06:48,1424
17,婺源,15:18,15:21,07:16,1573
18,上饶,15:46,16:05,07:41,1659
19,江山,16:30,16:33,08:06,1651
20,金华,17:03,17:07,08:36,1759
21,金华南,17:21,17:29,08:50,1624
22,武义北,17:44,17:56,09:05,1791
23,永康南,18:09,18:11,09:18,1815
24,缙云西,18:21,18:23,09:28,1836
25,丽水,18:36,18:38,09:41,1865
26,温州南,19:15,19:15,10:18,1900
