Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明南,----,08:46,00:00,-
2,嵩明,09:04,09:06,00:18,5
3,曲靖北,09:28,09:30,00:40,10
4,关岭,10:26,10:28,01:36,30
5,安顺西,10:43,10:45,01:51,35
6,贵阳北,11:15,11:24,02:21,40
7,凯里南,12:02,12:04,02:59,50
8,铜仁南,12:40,12:42,03:35,55
9,怀化南,13:11,13:14,04:04,94
10,娄底南,14:06,14:08,04:56,301
11,长沙南,14:43,14:46,05:31,426
12,岳阳东,15:20,15:22,06:05,1316
13,武汉,16:15,16:26,06:58,754
14,信阳东,17:09,17:11,07:41,1730
15,明港东,17:24,17:26,07:54,-
16,驻马店西,17:43,17:53,08:11,1848
17,漯河西,18:12,18:14,08:30,1912
18,郑州东,18:48,18:48,09:04,1290
