Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,青岛,----,09:31,00:00,-
2,青岛北,09:49,09:51,00:18,15
3,青岛西,10:27,10:29,00:54,-
4,日照西,11:04,11:06,01:29,-
5,岚山西,11:19,11:21,01:42,-
6,连云港,11:53,11:55,02:14,-
7,涟水,12:32,12:34,02:51,-
8,淮安东,12:45,13:03,03:02,-
9,泗阳,13:20,13:22,03:19,-
10,宿迁,13:37,13:39,03:34,-
11,睢宁,13:52,13:54,03:47,-
12,徐州东,14:18,14:20,04:11,682
13,萧县北,14:37,14:39,04:28,723
14,商丘,15:11,15:13,05:00,692
15,郑州东,16:04,16:07,05:51,707
16,漯河西,16:40,16:46,06:24,862
17,信阳东,17:24,17:26,07:02,1044
18,孝感北,17:44,17:51,07:20,1452
19,武汉,18:23,18:33,07:52,1243
20,咸宁北,18:57,19:00,08:16,1417
21,岳阳东,19:30,19:32,08:46,1793
22,长沙南,20:07,20:07,09:21,1940
