Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,东莞东,----,18:00,00:00,-
2,惠州,18:43,18:48,00:43,54
3,龙川,20:29,20:35,02:24,209
4,赣州,23:32,23:38,05:21,450
5,吉安,01:37,01:48,07:20,636
6,九江,06:11,06:17,11:43,1004
7,蕲春,07:32,07:35,12:58,1101
8,麻城,08:53,09:05,14:16,1227
9,新县,09:46,09:49,14:57,1287
10,光山,11:08,11:11,16:16,1292
11,潢川,11:25,11:28,16:30,1297
12,息县,12:03,12:06,17:05,1328
13,罗山,12:27,12:40,17:26,1355
14,信阳,13:17,13:30,18:03,1401
15,桐柏,14:38,14:42,19:11,1478
16,唐河,15:24,15:28,19:53,1546
17,镇平,16:40,16:44,21:05,1635
18,内乡,17:06,17:10,21:27,1669
19,西峡,17:38,17:43,21:55,1712
20,商南,18:42,18:45,22:54,1779
21,丹凤,19:29,19:32,23:38,1837
22,商洛,20:03,20:06,24:09,1876
23,渭南西,21:38,21:42,25:41,-
24,西安,23:11,23:23,27:10,2056
25,宝鸡,01:16,01:37,29:03,2229
26,天水,03:31,03:40,30:57,2384
27,甘谷,04:23,04:28,31:40,2451
28,陇西,05:25,05:31,32:37,2530
29,定西,06:27,06:32,33:33,-
30,兰州,08:12,08:27,35:13,2732
31,海石湾,10:09,10:12,36:55,2838
32,乐都,10:40,10:44,37:23,2887
33,平安驿,11:04,11:08,37:43,2917
34,西宁,11:43,11:43,38:18,2948
