Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,佳木斯,07:08,07:08,00:00,-
2,汤原,07:43,07:45,00:35,50
3,香兰,07:59,08:01,00:49,69
4,浩良河,08:15,08:17,01:03,87
5,南岔,09:06,09:11,01:52,153
6,朗乡,09:49,09:51,02:30,200
7,神树,10:28,10:30,03:07,246
8,桃山,10:50,10:52,03:27,269
9,铁力,11:02,11:08,03:37,280
10,庆安,11:40,11:43,04:09,328
11,绥化,12:26,12:33,04:52,382
12,兴隆镇,12:54,12:58,05:13,410
13,石人城,13:15,13:19,05:30,435
14,康金井,13:30,13:34,05:41,448
15,呼兰,13:53,14:01,06:00,475
16,哈尔滨,14:33,15:00,06:32,507
17,大庆,16:34,16:39,08:06,622
18,齐齐哈尔,17:57,18:37,09:24,689
19,富裕,19:17,19:26,10:04,758
20,拉哈,19:57,19:59,10:35,-
21,讷河,20:25,20:29,11:01,-
22,嫩江,21:37,21:37,12:09,-
