Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,达州,17:14,17:14,00:00,-
2,渠县,18:01,18:05,00:47,73
3,广安,18:35,18:48,01:17,111
4,重庆北,20:06,20:38,02:35,242
5,黔江,23:40,23:46,05:37,398
6,酉阳,01:15,01:20,07:06,-
7,秀山,01:57,02:09,07:43,462
8,怀化,04:31,04:46,10:05,743
9,娄底,08:38,08:44,13:57,973
10,湘潭,09:52,09:58,15:05,1072
11,株洲,10:41,10:50,15:48,788
12,衡山,11:40,11:43,16:38,1181
13,衡阳,12:19,12:24,17:14,922
14,郴州,14:04,14:09,18:54,1069
15,坪石,14:52,14:55,19:37,1679
16,韶关东,15:53,16:04,20:35,1222
17,广州,18:55,18:55,23:26,2047
