Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,连云港东,----,17:52,00:00,-
2,连云港,18:20,18:25,00:28,-
3,东海县,18:50,18:53,00:53,60
4,新沂,19:23,19:27,01:23,101
5,邳州,19:51,19:55,01:47,138
6,徐州,20:50,20:58,02:42,210
7,黄口,21:31,21:36,03:15,259
8,砀山,21:59,22:04,03:38,293
9,虞城县,22:43,22:46,04:17,336
10,商丘,23:01,23:35,04:32,356
11,曹县,00:12,00:14,05:09,403
12,菏泽,00:45,00:49,05:40,451
13,聊城,02:43,02:58,07:34,607
14,衡水,04:42,04:49,09:18,759
15,肃宁,06:29,06:31,10:58,845
16,任丘,07:00,07:03,11:27,886
17,霸州,07:44,08:01,12:08,941
18,黄村,08:50,09:26,12:57,1010
19,北京,10:02,10:02,13:33,1043
