Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京南,12:30,12:30,00:00,-
2,廊坊,12:51,12:53,00:21,60
3,天津南,13:11,13:13,00:39,122
4,济南西,14:16,14:18,01:42,406
5,泰安,14:35,14:37,01:59,465
6,曲阜东,14:57,15:02,02:19,535
7,徐州东,15:41,15:43,02:58,692
8,蚌埠南,16:20,16:22,03:35,848
9,水家湖,16:42,16:44,03:55,911
10,合肥南,17:18,17:23,04:29,916
11,无为,17:52,17:54,04:58,926
12,铜陵北,18:06,18:08,05:10,931
13,泾县,18:25,18:27,05:27,916
14,旌德,18:41,18:43,05:41,921
15,黄山北,19:04,19:10,06:02,956
16,婺源,19:31,19:33,06:23,961
17,上饶,19:57,19:59,06:47,971
18,南平市,20:28,20:30,07:16,-
19,建瓯西,20:46,20:48,07:32,986
20,延平,21:04,21:06,07:48,-
21,福州,21:44,21:44,08:26,1001
