Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南京,----,11:12,00:00,-
2,丹阳,11:43,11:49,00:31,92
3,常州,12:04,12:06,00:46,136
4,无锡,12:21,12:23,01:01,175
5,苏州,12:40,12:42,01:18,217
6,昆山南,12:54,12:56,01:30,251
7,上海虹桥,13:16,13:19,01:50,301
8,嘉兴南,13:48,13:51,02:19,385
9,余杭,14:09,14:10,02:37,445
10,杭州东,14:21,14:23,02:48,460
11,余姚北,14:57,15:02,03:22,566
12,宁波,15:26,15:30,03:46,615
13,宁海,15:58,16:00,04:14,687
14,台州,16:30,16:32,04:44,767
15,永嘉,17:08,17:13,05:20,872
16,温州南,17:26,17:28,05:33,890
17,苍南,17:51,17:53,05:56,947
18,福安,18:34,18:36,06:37,1069
19,连江,19:06,19:08,07:07,1152
20,福州南,19:28,19:33,07:27,1184
21,莆田,20:03,20:05,07:57,1270
22,泉州,20:30,20:32,08:22,1339
23,厦门北,20:59,21:03,08:49,1410
24,龙岩,22:01,22:01,09:47,1549
