Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明,----,20:03,00:00,-
2,曲靖,21:52,21:58,01:49,157
3,宣威,22:58,23:03,02:49,258
4,六盘水,00:30,00:40,04:16,389
5,贵阳,03:43,04:32,07:19,638
6,重庆西,08:24,09:03,11:11,995
7,南充北,10:55,11:00,13:03,1271
8,广元,12:55,13:23,14:58,1419
9,陇南,15:00,15:04,16:35,1558
10,哈达铺,16:30,16:32,18:01,1687
11,兰州,19:21,19:54,20:50,1928
12,武威,23:13,23:20,24:09,2575
13,金昌,00:03,00:19,24:52,2649
14,张掖,02:12,02:18,26:45,2819
15,清水,03:45,03:47,28:12,2956
16,嘉峪关,04:47,04:56,29:12,3042
17,柳园,08:00,08:04,32:16,3339
18,哈密,11:11,11:27,35:23,3660
19,鄯善,13:58,14:04,37:54,3923
20,吐鲁番,15:22,15:28,39:12,4071
21,乌鲁木齐,17:15,17:15,40:59,4216
