Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南京南,12:05,12:05,00:00,-
2,湖州,12:52,12:54,00:47,185
3,杭州东,13:15,13:17,01:08,256
4,义乌,13:50,13:52,01:41,401
5,衢州,14:24,14:27,02:13,535
6,江山,14:39,14:52,02:25,570
7,上饶,15:12,15:14,02:45,570
8,鹰潭北,15:40,15:43,03:11,676
9,南昌西,16:18,16:22,03:46,883
10,新余北,16:54,16:56,04:18,1010
11,宜春,17:11,17:13,04:33,1273
12,萍乡北,17:31,17:33,04:51,1246
13,长沙南,18:03,18:10,05:21,1439
14,湘潭北,18:24,18:26,05:35,1251
15,娄底南,18:52,18:54,06:01,1564
16,邵阳北,19:10,19:12,06:17,1528
17,溆浦南,19:37,19:39,06:42,1424
18,怀化南,20:00,20:04,07:03,1771
19,芷江,20:16,20:18,07:15,1717
20,三穗,20:50,20:52,07:47,1727
21,贵定北,21:35,21:37,08:30,1660
22,贵阳北,21:58,21:58,08:51,1737
