Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西安北,13:11,13:11,00:00,-
2,华山北,13:41,13:43,00:30,121
3,洛阳龙门,14:35,14:37,01:22,380
4,郑州东,15:15,15:29,02:00,454
5,开封北,15:49,15:51,02:20,528
6,兰考南,16:07,16:09,02:36,533
7,民权北,16:22,16:24,02:49,538
8,商丘,16:43,16:46,03:08,543
9,商丘东,16:57,16:59,03:19,-
10,亳州南,17:19,17:21,03:39,-
11,太和东,17:41,17:43,03:59,-
12,阜阳西,17:55,17:59,04:11,-
13,颍上北,18:15,18:17,04:27,-
14,寿县,18:34,18:36,04:44,-
15,淮南南,18:46,18:48,04:54,-
16,合肥,19:15,19:24,05:21,-
17,南京南,20:20,20:23,06:17,894
18,镇江,20:51,20:53,06:45,-
19,常州,21:18,21:20,07:10,-
20,无锡,21:35,21:37,07:25,-
21,苏州,21:53,21:55,07:41,1054
22,昆山南,22:08,22:10,07:54,1459
23,上海虹桥,22:29,22:29,08:13,1205
