Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大连,17:19,17:19,00:00,-
2,大连北,17:36,17:38,00:17,17
3,金州,17:50,17:56,00:29,33
4,普兰店,18:27,18:29,01:00,78
5,瓦房店,18:48,18:51,01:19,105
6,熊岳城,19:39,19:41,02:07,179
7,盖州,20:01,20:03,02:27,210
8,大石桥,20:27,20:30,02:51,240
9,海城,20:53,20:56,03:14,272
10,鞍山,21:21,21:25,03:39,308
11,辽阳,21:42,21:45,03:56,333
12,沈阳,22:33,22:51,04:44,397
13,抚顺北,23:32,23:36,05:25,387
14,清原,01:29,01:31,07:18,561
15,梅河口,02:50,03:00,08:37,643
16,朝阳镇,03:28,03:31,09:05,678
17,磐石,04:00,04:04,09:34,717
18,烟筒山,04:39,04:43,10:09,762
19,吉林,06:13,06:13,11:39,820
