Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西安,----,16:06,00:00,-
2,渭南,16:45,16:48,00:39,56
3,灵宝,18:55,18:57,02:46,212
4,三门峡西,19:21,19:23,03:10,242
5,三门峡,19:45,19:48,03:32,265
6,洛阳,21:39,21:44,05:23,387
7,巩义,22:29,22:43,06:08,441
8,郑州,23:58,00:18,07:23,511
9,开封,01:04,01:16,08:09,583
10,商丘,02:41,02:50,09:34,714
11,菏泽,03:56,04:00,10:40,765
12,聊城,05:42,05:50,12:22,965
13,清河城,06:42,06:44,13:14,1037
14,枣强,07:14,07:26,13:44,1086
15,衡水,07:53,08:00,14:11,1117
16,肃宁,08:50,08:54,15:01,1203
17,任丘,09:19,09:34,15:26,1244
18,霸州,10:28,10:31,16:20,1299
19,天津,11:56,12:04,17:45,1386
20,唐山,13:24,13:38,19:05,1509
21,山海关,15:50,15:59,21:17,1687
22,绥中,16:41,16:44,21:59,1747
23,兴城,17:13,17:15,22:28,1795
24,葫芦岛,17:32,17:35,22:45,1821
25,锦州,18:14,18:32,23:24,1871
26,沟帮子,19:12,19:16,24:04,1930
27,盘锦,19:39,19:44,24:27,1961
28,海城,21:04,21:06,25:47,2038
29,鞍山,21:32,21:36,26:13,2074
30,辽阳,21:55,21:58,26:32,2099
31,沈阳,22:48,22:59,27:22,2163
32,沈阳北,23:06,23:06,27:29,2116
