Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大理,10:18,10:18,00:00,-
2,祥云,10:39,10:41,00:21,44
3,南华,11:09,11:12,00:49,123
4,楚雄,11:27,11:29,01:04,158
5,广通北,11:43,11:45,01:18,128
6,禄丰南,12:01,12:03,01:34,182
7,昆明,12:39,12:43,02:10,341
8,昆明南,13:01,13:09,02:28,-
9,石林西,13:27,13:29,02:46,-
10,普者黑,14:13,14:17,03:30,-
11,富宁,15:02,15:04,04:15,-
12,百色,15:42,15:47,04:53,-
13,田阳,16:01,16:05,05:07,-
14,平果,16:31,16:35,05:33,-
15,隆安东,16:45,16:52,05:43,-
16,南宁,17:24,17:28,06:15,-
17,南宁东,17:39,17:44,06:26,-
18,贵港,18:25,18:27,07:07,-
19,平南南,18:56,18:58,07:36,-
20,藤县,19:17,19:19,07:55,-
21,梧州南,19:31,19:34,08:07,-
22,云浮东,20:09,20:11,08:42,-
23,肇庆东,20:31,20:33,09:02,-
24,三水南,20:46,20:53,09:15,-
25,佛山西,21:05,21:07,09:27,-
26,广州南,21:27,21:27,09:47,-
