Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西安北,----,12:53,00:00,-
2,渭南北,13:10,13:12,00:17,63
3,灵宝西,13:42,13:44,00:47,209
4,洛阳龙门,14:25,14:27,01:28,380
5,郑州东,15:05,15:15,02:06,454
6,民权北,15:54,15:56,02:45,538
7,商丘,16:12,16:14,03:01,543
8,永城北,16:37,16:39,03:24,543
9,萧县北,16:52,16:57,03:37,558
10,徐州东,17:17,17:36,03:57,563
11,枣庄,17:54,18:03,04:15,549
12,曲阜东,18:27,18:29,04:39,1040
13,泰安,18:48,18:54,04:58,1110
14,济南,19:18,19:21,05:22,1172
15,淄博,20:03,20:07,06:04,1282
16,潍坊,20:42,20:46,06:39,1382
17,青岛北,21:43,21:43,07:36,1550
