Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南通,----,10:57,00:00,-
2,海安,11:38,11:41,00:41,-
3,泰州,12:15,12:20,01:15,119
4,扬州,13:00,13:04,01:55,183
5,蚌埠,15:36,15:53,04:27,433
6,徐州,17:39,17:57,06:13,597
7,枣庄西,18:48,18:50,07:04,665
8,兖州,19:49,19:53,08:03,760
9,泰山,20:49,20:51,08:59,843
10,德州,22:51,22:53,10:59,1034
11,天津,01:24,01:32,13:30,1273
12,唐山,02:52,02:56,14:50,1387
13,山海关,05:11,05:17,17:05,1551
14,绥中,05:59,06:01,17:47,1616
15,兴城,06:30,06:32,18:16,1682
16,葫芦岛,06:49,06:52,18:33,1685
17,锦州,07:31,07:36,19:12,1735
18,沟帮子,08:16,08:18,19:52,1799
19,大虎山,08:45,08:47,20:19,1841
20,沈阳北,10:19,10:30,21:51,1968
21,昌图,11:47,12:12,23:08,2100
22,四平,12:47,12:49,23:43,2153
23,公主岭,13:22,13:24,24:16,2206
24,长春,14:05,14:23,24:57,2268
25,九台,15:02,15:05,25:36,2338
26,吉林,16:00,16:00,26:31,2414
