Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海,----,11:03,00:00,-
2,昆山,11:37,11:40,00:34,49
3,苏州,12:04,12:13,00:58,91
4,无锡,12:41,12:46,01:26,133
5,常州,13:13,13:17,01:53,172
6,丹阳,13:46,13:50,02:22,209
7,镇江,14:11,14:20,02:43,244
8,南京,15:06,15:15,03:29,308
9,滁州北,15:55,15:58,04:09,358
10,蚌埠,17:34,17:38,05:45,485
11,固镇,18:09,18:13,06:16,528
12,宿州,18:41,18:45,06:44,575
13,徐州,20:05,20:22,08:04,649
14,砀山,21:25,21:30,09:07,732
15,夏邑县,21:53,21:58,09:30,800
16,商丘,22:25,22:32,09:57,795
17,民权,23:09,23:11,10:34,847
18,兰考,23:33,23:36,10:56,883
19,开封,00:07,00:12,11:27,926
20,郑州,00:58,01:30,12:13,998
21,洛阳,03:09,03:19,13:52,1122
22,三门峡,04:56,05:07,15:29,1244
23,潼关,06:59,07:04,17:21,1374
24,渭南,08:02,08:07,18:19,1453
25,西安,08:57,09:08,19:09,1509
26,杨陵,10:07,10:10,20:08,1594
27,蔡家坡,11:05,11:07,21:03,1639
28,宝鸡,11:44,11:48,21:40,1649
29,天水,13:26,13:32,23:18,1804
30,陇西,15:00,15:04,24:46,1950
31,兰州,17:35,17:53,27:17,2152
32,海石湾,19:18,19:22,28:42,2298
33,乐都,19:50,19:54,29:10,2347
34,西宁,21:24,21:24,30:40,2401
