Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,武汉,----,09:07,00:00,-
2,鄂州,09:30,09:33,00:23,56
3,黄石北,09:45,09:47,00:35,85
4,大冶北,09:55,09:58,00:43,95
5,阳新,10:12,10:15,00:57,105
6,枫林,10:27,10:29,01:09,158
7,瑞昌西,10:39,10:41,01:19,183
8,九江,11:02,11:07,01:40,229
9,湖口,11:25,11:27,01:58,-
10,都昌,11:43,11:45,02:14,287
11,鄱阳,12:07,12:09,02:36,339
12,景德镇北,12:26,12:30,02:53,380
13,婺源,12:58,13:00,03:21,443
14,上饶,13:24,13:27,03:45,581
15,武夷山北,13:49,13:51,04:07,-
16,南平市,14:03,14:05,04:19,-
17,建瓯西,14:21,14:23,04:35,695
18,延平,14:39,14:41,04:51,-
19,古田北,14:56,14:59,05:06,-
20,福州,15:28,15:28,05:35,891
