Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,福州,----,09:45,00:00,-
2,古田北,10:10,10:16,00:25,5
3,延平,10:30,10:32,00:39,-
4,建瓯西,10:48,10:50,00:55,15
5,武夷山北,11:13,11:15,01:18,25
6,上饶,11:37,11:40,01:40,30
7,婺源,12:03,12:06,02:03,30
8,黄山北,12:30,12:33,02:27,35
9,旌德,12:53,12:55,02:47,45
10,南陵,13:14,13:16,03:06,50
11,铜陵北,13:28,13:30,03:18,55
12,无为,13:42,13:44,03:30,60
13,巢湖东,13:57,13:59,03:43,65
14,合肥南,14:21,14:27,04:05,70
15,淮南东,15:06,15:08,04:44,75
16,蚌埠南,15:25,15:27,05:01,118
17,宿州东,15:50,15:59,05:24,206
18,徐州东,16:18,16:27,05:43,274
19,曲阜东,17:05,17:07,06:21,431
20,泰安,17:26,17:28,06:40,501
21,济南西,17:46,17:48,06:58,570
22,德州东,18:12,18:25,07:22,1494
23,天津南,19:09,19:13,08:06,854
24,天津西,19:25,19:25,08:18,1703
