Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大连北,07:33,07:33,00:00,-
2,瓦房店西,08:00,08:02,00:27,78
3,鲅鱼圈,08:21,08:23,00:46,149
4,营口东,08:42,08:44,01:05,206
5,鞍山西,09:05,09:07,01:26,283
6,沈阳,09:37,09:40,01:56,377
7,铁岭西,10:02,10:04,02:18,377
8,公主岭南,10:46,10:47,03:00,558
9,长春西,11:03,11:05,03:16,621
10,长春,11:15,11:20,03:26,633
11,吉林,12:00,12:03,04:06,744
12,蛟河西,12:30,12:32,04:33,749
13,敦化,13:04,13:06,05:05,754
14,安图西,13:29,13:31,05:28,759
15,延吉西,13:50,13:56,05:47,764
16,图们北,14:11,14:13,06:02,769
17,珲春,14:36,14:36,06:25,774
