Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,温州南,13:08,13:08,00:00,-
2,绅坊,13:28,13:30,00:20,53
3,台州,13:56,13:59,00:46,123
4,临海,14:10,14:12,00:57,146
5,宁海,14:34,14:36,01:19,203
6,宁波,15:07,15:11,01:50,275
7,绍兴北,15:47,15:49,02:26,387
8,杭州东,16:07,16:10,02:44,254
9,长兴,16:35,16:37,03:09,345
10,溧阳,16:56,16:58,03:28,412
11,溧水,17:14,17:16,03:44,640
12,南京南,17:31,17:49,03:59,724
13,合肥,18:45,18:49,04:55,772
14,淮南南,19:16,19:18,05:22,-
15,寿县,19:27,19:37,05:31,-
16,凤台南,19:46,19:48,05:40,-
17,阜阳西,20:13,20:13,06:05,-
