Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,邯郸,10:37,10:37,00:00,-
2,邢台,11:08,11:12,00:31,52
3,石家庄,12:23,12:29,01:42,161
4,定州,13:16,13:26,02:29,119
5,保定,14:03,14:13,03:06,179
6,徐水,14:42,14:46,03:35,320
7,白洋淀,15:02,15:04,03:51,343
8,白沟,15:18,15:20,04:05,362
9,霸州西,15:36,15:39,04:21,385
10,天津,17:47,18:12,06:29,400
11,唐山,19:32,19:35,07:49,640
12,滦县,20:23,20:33,08:37,609
13,秦皇岛,21:31,21:34,09:35,700
14,山海关,21:59,22:09,10:00,781
15,沈阳北,01:58,02:06,13:49,1169
16,四平,04:16,04:42,15:59,1443
17,长春,05:55,06:03,17:12,1469
18,德惠,06:52,06:54,18:01,1550
19,陶赖昭,07:21,07:31,18:28,1592
20,扶余,07:52,07:55,18:49,1613
21,蔡家沟,08:12,08:15,19:06,1631
22,兰棱,08:27,08:29,19:18,1643
23,双城堡,08:43,08:45,19:32,1789
24,哈尔滨,09:26,09:43,20:13,1744
25,哈尔滨东,09:58,10:22,20:28,-
26,尚志,11:59,12:02,22:05,-
27,海林,14:30,14:33,24:33,-
28,牡丹江,15:00,15:00,25:00,-
