Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,青岛北,15:00,15:00,00:00,-
2,潍坊北,15:45,15:51,00:45,-
3,临淄北,16:12,16:15,01:06,-
4,淄博北,16:26,16:29,01:17,-
5,邹平,16:40,16:42,01:28,-
6,济南东,16:59,17:07,01:45,375
7,齐河,17:20,17:23,01:58,-
8,平原东,17:44,17:47,02:19,467
9,德州东,17:57,18:00,02:29,491
10,衡水北,18:27,18:30,02:56,580
11,辛集南,18:46,18:48,03:12,623
12,藁城南,19:02,19:04,03:26,656
13,石家庄,19:23,19:46,03:45,822
14,邢台东,20:15,20:17,04:14,-
15,邯郸东,20:33,20:44,04:30,-
16,鹤壁东,21:11,21:13,04:57,-
17,新乡东,21:29,21:31,05:13,-
18,郑州东,21:52,21:52,05:34,692
