Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆西,----,14:52,00:00,-
2,华蓥,16:07,16:12,01:15,-
3,广安,16:27,16:32,01:30,-
4,渠县,17:00,17:05,01:58,-
5,达州,18:00,18:09,02:53,-
6,宣汉,18:49,18:51,03:33,-
7,万源,19:47,19:49,04:29,-
8,紫阳,20:40,20:42,05:20,-
9,安康,21:19,21:35,05:57,-
10,旬阳北,22:19,22:21,06:41,-
11,镇安,23:08,23:10,07:28,-
12,延安,04:06,04:10,12:24,-
13,绥德,06:26,07:00,14:40,-
14,柳林南,08:38,08:41,16:18,-
15,吕梁,09:00,09:08,16:37,-
16,汾阳,09:58,10:01,17:27,-
17,文水,10:13,10:16,17:39,-
18,交城,10:27,10:30,17:50,-
19,太原南,11:11,11:22,18:31,1312
20,太原,11:33,11:56,18:42,-
21,石家庄北,14:16,14:26,21:02,-
22,辛集,15:19,15:21,21:55,-
23,饶阳,16:23,16:26,22:57,-
24,天津,19:12,19:22,25:43,-
25,唐山,21:45,21:57,28:06,-
26,秦皇岛,00:43,00:53,30:52,-
27,山海关,01:20,01:30,31:19,-
28,锦州,03:49,03:57,33:38,-
29,沈阳北,07:45,08:02,37:26,-
30,铁岭,08:46,08:48,38:10,-
31,昌图,09:27,09:29,38:49,-
32,四平,10:08,10:11,39:28,-
33,公主岭,10:44,10:46,40:01,-
34,长春,11:30,11:58,40:45,-
35,九台,12:36,12:40,41:23,-
36,吉林,13:33,13:33,42:16,-
