Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,运城,12:20,12:20,00:00,-
2,闻喜,12:54,12:57,00:34,43
3,东镇,13:09,13:11,00:46,55
4,侯马,13:40,13:45,01:15,78
5,襄汾,14:14,14:16,01:44,112
6,临汾,14:38,14:44,02:06,138
7,洪洞,15:02,15:05,02:24,161
8,霍州,15:42,15:44,03:01,203
9,灵石,16:20,16:22,03:37,246
10,介休,16:52,16:56,04:07,273
11,平遥,17:17,17:21,04:28,304
12,太谷,17:52,17:55,04:59,349
13,榆次,18:22,18:26,05:26,385
14,太原,19:16,19:30,06:16,412
15,忻州,20:36,20:41,07:22,500
16,原平,21:11,21:16,07:52,536
17,代县,21:55,21:58,08:31,584
18,繁峙,22:23,22:26,08:56,615
19,五台山,22:50,22:54,09:20,643
20,灵丘,00:01,00:24,10:27,717
21,涞源,01:23,01:27,11:26,770
22,白涧,02:58,03:01,12:57,846
23,北京,05:33,05:33,15:29,980
