Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大理,----,08:52,00:00,-
2,祥云,09:13,09:15,00:21,44
3,云南驿,09:24,09:26,00:30,-
4,楚雄,10:00,10:02,01:04,158
5,禄丰南,10:27,10:30,01:29,182
6,昆明,11:06,11:11,02:05,341
7,昆明南,11:29,11:50,02:23,-
8,石林西,12:08,12:11,02:41,-
9,普者黑,12:55,12:59,03:25,-
10,珠琳,13:16,13:19,03:42,-
11,广南县,13:35,13:38,03:58,-
12,富宁,14:01,14:03,04:21,-
13,百色,14:41,14:45,04:59,-
14,田东北,15:05,15:07,05:19,-
15,平果,15:27,15:31,05:39,-
16,南宁,16:09,16:13,06:17,-
17,南宁东,16:24,16:28,06:28,-
18,宾阳,16:54,16:56,06:54,-
19,来宾北,17:16,17:18,07:14,-
20,柳州,17:44,17:47,07:40,-
21,桂林北,19:03,19:08,08:56,-
22,全州南,19:50,19:52,09:38,-
23,东安东,20:15,20:17,10:01,-
24,永州,20:34,20:38,10:18,-
25,祁阳,20:54,20:56,10:34,-
26,祁东,21:10,21:12,10:48,-
27,衡阳东,21:42,21:42,11:18,-
