Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南昌,15:26,15:26,00:00,-
2,九江,16:43,16:49,01:17,135
3,黄梅,17:56,18:00,02:24,188
4,宿松,18:15,18:18,02:39,210
5,太湖,18:42,18:46,03:03,244
6,天柱山,19:07,19:11,03:24,278
7,安庆西,19:31,19:35,03:44,306
8,桐城,20:00,20:03,04:09,345
9,庐江,20:41,20:45,04:47,-
10,合肥,22:01,22:13,06:03,462
11,淮南,23:14,23:18,07:04,-
12,阜阳,00:52,01:12,08:38,544
13,徐州,04:02,04:16,11:28,757
14,邳州,05:05,05:08,12:17,829
15,新沂,05:37,05:41,12:46,866
16,东海县,06:11,06:15,13:16,907
17,连云港,06:40,06:53,13:41,-
18,连云港东,07:21,07:21,14:09,967
