Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,贵阳,20:50,20:50,00:00,-
2,凯里,23:12,23:18,02:22,188
3,怀化,03:25,03:37,06:29,433
4,娄底,07:41,07:47,10:33,772
5,湘潭,08:55,09:01,11:41,871
6,株洲,09:56,10:20,12:36,897
7,醴陵,10:54,10:57,13:10,939
8,萍乡,11:23,11:27,13:36,954
9,宜春,12:10,12:14,14:19,1025
10,新余,12:49,12:53,14:54,1079
11,樟树,13:40,13:44,15:41,1155
12,丰城,14:01,14:05,15:58,1179
13,鹰潭,15:29,15:36,17:22,1325
14,贵溪,15:52,15:55,17:38,1370
15,横峰,16:25,16:28,18:08,1393
16,上饶,16:54,16:58,18:34,1441
17,衢州,18:20,18:24,19:56,1552
18,金华,19:25,19:35,20:57,1638
19,义乌,20:09,20:12,21:31,1686
20,杭州东,21:51,21:57,23:10,1855
21,上海南,23:38,23:38,24:51,2022
