Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,济南,11:00,11:00,00:00,-
2,泰山,11:52,11:55,00:52,73
3,兖州,12:53,13:02,01:50,156
4,滕州,13:40,13:42,02:28,217
5,枣庄西,14:04,14:07,02:50,251
6,徐州,15:07,15:23,03:50,319
7,宿州,16:10,16:13,04:37,393
8,蚌埠,17:12,17:16,05:36,483
9,合肥,18:56,19:28,07:16,614
10,安庆西,21:07,21:11,08:55,770
11,天柱山,21:29,21:33,09:13,798
12,太湖,21:54,21:59,09:34,832
13,宿松,22:23,22:28,09:58,866
14,九江,23:36,23:42,11:06,941
15,南昌,00:59,01:20,12:23,1076
16,株洲,05:43,05:56,16:46,1443
17,湘潭,06:21,06:26,17:11,1469
18,湘乡,06:54,06:57,17:39,1511
19,娄底,07:39,07:45,18:21,1568
20,新化,09:00,09:03,19:36,1661
21,安化,09:37,09:40,20:10,1708
22,溆浦,10:36,10:40,21:06,1779
23,怀化,12:05,12:20,22:31,1883
24,玉屏,14:11,14:17,24:22,2003
25,镇远,15:10,15:14,25:15,2064
26,凯里,16:26,16:33,26:27,2152
27,贵阳,19:01,19:27,28:55,2340
28,安顺,20:40,20:48,30:08,2437
29,六枝,21:29,21:40,30:49,2493
30,六盘水,23:16,23:26,32:25,2589
31,宣威,01:27,01:35,34:26,2720
32,曲靖,02:34,02:42,35:25,2821
33,昆明,04:16,04:16,36:59,2978
