Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,郑州东,----,07:50,00:00,-
2,许昌东,08:12,08:14,00:22,91
3,漯河西,08:30,08:37,00:38,155
4,驻马店西,08:55,08:57,00:56,219
5,信阳东,09:22,09:24,01:21,337
6,武汉,10:08,10:14,02:05,536
7,赤壁北,10:47,10:49,02:38,664
8,岳阳东,11:10,11:13,02:59,751
9,长沙南,11:46,11:49,03:32,898
10,衡阳东,12:27,12:29,04:10,1075
11,祁东,12:58,13:00,04:39,1148
12,祁阳,13:14,13:16,04:53,1177
13,永州,13:33,13:37,05:10,1210
14,东安东,13:54,13:56,05:27,-
15,全州南,14:19,14:21,05:50,1300
16,兴安北,14:42,14:44,06:11,-
17,桂林北,15:10,15:10,06:37,-
