Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,宁波,07:39,07:39,00:00,-
2,余姚,08:21,08:25,00:42,48
3,上虞,08:49,08:57,01:06,80
4,绍兴,09:19,09:22,01:28,108
5,义乌,11:28,11:31,03:34,268
6,金华,12:10,12:16,04:13,316
7,衢州,13:08,13:11,05:05,402
8,婺源,14:23,14:26,06:17,516
9,景德镇北,15:07,15:10,06:58,585
10,鄱阳,15:34,15:37,07:22,620
11,湖口,16:26,16:30,08:11,706
12,九江,17:00,17:06,08:41,736
13,阳新,19:55,20:16,11:30,903
14,黄石,20:52,20:57,12:06,1035
15,鄂州,21:19,21:24,12:28,1062
16,武昌,22:43,23:12,13:47,1140
17,襄州,02:24,02:40,16:59,-
18,十堰,04:40,04:50,18:59,1552
19,安康,07:08,07:16,21:17,1177
20,万源,09:07,09:09,23:08,1905
21,宣汉,10:05,10:08,24:04,1982
22,达州,11:00,11:10,24:56,1453
23,土溪,11:45,11:58,25:31,-
24,营山,12:30,12:43,26:03,-
25,蓬安,12:56,13:00,26:16,-
26,南充,13:29,13:34,26:45,2189
27,蓬溪,14:01,14:14,27:12,-
28,遂宁,14:31,14:47,27:29,1679
29,成都,16:43,16:43,29:25,1827
