Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,贵阳,12:14,12:14,00:00,-
2,福泉,13:46,13:52,01:32,128
3,凯里,14:45,14:51,02:25,188
4,镇远,16:05,16:11,03:39,252
5,玉屏,17:10,17:15,04:38,313
6,怀化,19:05,19:25,06:28,433
7,新余,05:41,05:50,16:44,1079
8,鹰潭,08:35,08:53,19:29,1325
9,上饶,10:34,10:42,21:10,1441
10,玉山,11:03,11:08,21:31,1495
11,金华,14:23,14:30,24:46,1638
12,义乌,15:08,15:14,25:24,1686
13,诸暨,15:42,15:47,25:52,1738
14,杭州东,17:06,17:12,27:11,1855
15,海宁,18:17,18:21,28:16,1914
16,嘉兴,18:42,18:47,28:37,1942
17,上海南,20:51,20:51,30:41,2022
