Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,盐城,----,11:17,00:00,-
2,建湖,11:31,11:33,00:14,-
3,淮安东,11:55,11:57,00:36,-
4,泗阳,12:14,12:16,00:53,-
5,宿迁,12:31,12:33,01:08,-
6,徐州东,13:12,13:18,01:47,-
7,商丘,14:04,14:07,02:33,-
8,郑州东,14:57,15:01,03:23,-
9,洛阳龙门,15:38,15:40,04:00,-
10,渑池南,15:58,16:00,04:18,-
11,华山北,16:39,16:43,04:57,-
12,西安北,17:18,17:28,05:32,-
13,佛坪,18:11,18:13,06:15,-
14,洋县西,18:30,18:32,06:32,-
15,汉中,18:50,18:54,06:50,-
16,广元,19:36,19:41,07:32,-
17,江油,20:20,20:22,08:11,-
18,绵阳,20:39,20:41,08:28,-
19,德阳,20:58,21:00,08:45,-
20,成都东,21:24,21:35,09:09,-
21,资阳北,22:01,22:03,09:35,-
22,重庆西,23:00,23:00,10:32,-
