Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西安北,----,09:35,00:00,-
2,渭南北,09:52,09:54,00:17,63
3,灵宝西,10:24,10:26,00:47,209
4,洛阳龙门,11:07,11:14,01:28,380
5,郑州西,11:39,11:41,01:53,435
6,郑州,11:59,12:02,02:11,440
7,许昌东,12:34,12:36,02:43,605
8,漯河西,12:52,12:55,02:59,669
9,信阳东,13:33,13:39,03:37,851
10,武汉,14:23,14:27,04:21,1050
11,岳阳东,15:16,15:18,05:10,1265
12,长沙南,15:52,16:00,05:44,1412
13,衡阳东,16:37,16:39,06:21,1629
14,清远,18:06,18:08,07:48,2036
15,广州南,18:39,18:43,08:19,2119
16,虎门,19:00,19:06,08:36,2209
17,深圳北,19:25,19:25,08:55,2230
