Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,龙镇,----,06:39,00:00,-
2,五大连池,06:53,06:56,00:14,11
3,二龙山屯,07:17,07:24,00:35,28
4,二井,07:45,07:48,00:56,47
5,北安,08:08,09:09,01:16,63
6,赵光,09:34,09:36,01:41,-
7,李家,09:53,09:55,01:58,-
8,通北,10:13,10:23,02:16,127
9,扎音河,10:47,10:49,02:40,154
10,海伦,11:05,11:09,02:56,169
11,绥棱,11:34,11:37,03:21,201
12,张维屯,11:54,12:13,03:38,-
13,四方台,12:26,12:28,03:51,-
14,沙园,12:50,12:52,04:13,-
15,绥化,13:08,13:14,04:29,271
16,石人城,13:48,13:50,05:03,-
17,康金井,14:01,14:03,05:14,-
18,呼兰,14:22,14:25,05:33,364
19,哈尔滨,14:57,14:57,06:05,-
