Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海虹桥,----,06:05,00:00,-
2,无锡东,06:33,06:35,00:28,108
3,常州北,06:52,06:54,00:45,165
4,镇江南,07:12,07:14,01:03,230
5,南京南,07:32,07:34,01:21,295
6,蚌埠南,08:16,08:18,02:03,470
7,徐州东,08:56,09:02,02:41,626
8,枣庄,09:20,09:31,02:59,691
9,曲阜东,09:55,09:58,03:23,783
10,济南,10:36,10:43,04:01,915
11,淄博,11:25,11:27,04:43,1025
12,青州市,11:45,11:47,05:01,1068
13,潍坊,12:08,12:10,05:22,1125
14,高密,12:37,12:39,05:49,1210
15,即墨北,13:08,13:09,06:18,1282
16,莱阳,13:36,13:38,06:45,1352
17,烟台南,14:11,14:13,07:18,1438
18,牟平,14:24,14:25,07:29,1461
19,威海,14:45,14:47,07:49,1511
20,文登东,15:00,15:02,08:02,1535
21,荣成,15:14,15:14,08:14,1552
