Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,福州,07:07,07:07,00:00,-
2,古田北,07:35,07:37,00:28,5
3,延平,07:51,07:53,00:42,-
4,武夷山北,08:27,08:29,01:16,25
5,上饶,08:51,08:54,01:38,30
6,鹰潭北,09:24,09:26,02:08,131
7,南昌西,10:01,10:05,02:43,271
8,新余北,10:37,10:39,03:15,398
9,萍乡北,11:07,11:10,03:43,508
10,长沙南,11:40,11:46,04:13,613
11,湘潭北,12:00,12:02,04:27,949
12,娄底南,12:28,12:30,04:53,738
13,溆浦南,13:06,13:08,05:29,1194
14,怀化南,13:29,13:33,05:50,945
15,芷江,13:45,13:47,06:02,1289
16,铜仁南,14:08,14:10,06:23,984
17,凯里南,14:45,14:47,06:58,989
18,贵阳东,15:21,15:25,07:32,1619
19,遵义南,16:06,16:08,08:13,1715
20,桐梓东,16:38,16:40,08:43,-
21,綦江东,17:19,17:22,09:22,-
22,重庆西,17:48,17:59,09:48,1963
23,永川东,18:22,18:24,10:11,-
24,大足南,18:34,18:36,10:21,-
25,成都东,19:31,19:31,11:16,2065
