Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,广州南,----,11:00,00:00,-
2,广宁,11:47,11:49,00:47,125
3,怀集,12:06,12:08,01:04,171
4,贺州,12:38,12:40,01:34,261
5,钟山西,12:52,12:54,01:46,285
6,桂林西,13:43,13:47,02:35,355
7,三江南,14:20,14:22,03:08,360
8,都匀东,15:26,15:28,04:12,570
9,贵阳东,16:08,16:14,04:52,857
10,修文县,16:31,16:33,05:09,883
11,遵义南,17:01,17:03,05:37,953
12,遵义,17:15,17:18,05:49,980
13,桐梓东,17:40,17:42,06:11,1033
14,重庆西,18:43,18:48,07:12,1201
15,永川东,19:13,19:38,07:37,1258
16,内江北,20:06,20:08,08:05,1350
17,成都东,20:54,20:54,08:51,2263
