Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京南,10:10,10:10,00:00,-
2,廊坊,10:31,10:33,00:21,60
3,德州东,11:30,11:32,01:18,314
4,济南西,11:56,11:58,01:42,406
5,泰安,12:15,12:17,01:59,465
6,枣庄,12:55,12:57,02:37,627
7,徐州东,13:15,13:17,02:55,692
8,宿州东,13:36,13:41,03:14,760
9,淮南东,14:15,14:17,03:48,891
10,合肥南,14:56,15:02,04:27,916
11,长临河,15:13,15:15,04:38,1024
12,巢湖东,15:30,15:32,04:53,921
13,铜陵北,15:52,15:54,05:13,931
14,泾县,16:11,16:13,05:30,916
15,旌德,16:27,16:29,05:44,921
16,歙县北,16:46,16:48,06:01,921
17,黄山北,16:57,17:00,06:10,956
18,婺源,17:21,17:23,06:31,961
19,上饶,17:46,17:49,06:54,971
20,南平市,18:18,18:20,07:23,-
21,延平西,18:51,18:54,07:54,-
22,三明,19:20,19:22,08:20,-
23,永安南,19:38,19:41,08:36,-
24,漳平西,20:07,20:09,09:02,-
25,龙岩,20:33,20:37,09:26,-
26,漳州,21:20,21:22,10:09,-
27,厦门北,21:43,21:43,10:30,1211
