Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,沈阳,14:16,14:16,00:00,-
2,马三家,14:41,14:44,00:25,25
3,兴隆店,14:58,15:00,00:39,43
4,新民,15:17,15:19,00:56,56
5,大红旗,15:35,15:37,01:12,88
6,绕阳河,15:49,15:51,01:24,103
7,励家,15:59,15:59,01:32,114
8,大虎山,16:18,16:20,01:51,127
9,高山子,16:29,16:31,02:00,146
10,沟帮子,16:53,16:55,02:22,169
11,凌海,17:29,17:31,02:56,219
12,锦州,17:51,17:57,03:16,233
13,葫芦岛,18:30,18:32,03:49,283
14,兴城,18:48,18:50,04:05,304
15,东辛庄,19:30,19:32,04:45,350
16,绥中,19:42,19:44,04:55,352
17,山海关,20:31,20:31,05:42,462
