Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大连,----,12:06,00:00,-
2,金州,12:31,12:34,00:25,33
3,普兰店,13:05,13:08,00:56,78
4,瓦房店,13:27,13:30,01:15,105
5,熊岳城,14:18,14:21,02:03,179
6,大石桥,15:04,15:08,02:46,240
7,海城,15:31,15:34,03:09,272
8,鞍山,15:59,16:03,03:34,308
9,辽阳,16:20,16:24,03:51,333
10,沈阳,17:12,17:29,04:39,397
11,锦州,20:14,20:21,07:24,630
12,葫芦岛,20:54,20:57,07:57,680
13,绥中,21:41,21:44,08:41,749
14,山海关,22:33,22:43,09:30,814
15,唐山北,00:44,00:46,11:31,978
16,北京,02:25,02:48,13:10,1036
17,张家口,06:04,06:10,16:26,-
18,柴沟堡,06:50,06:52,17:06,1373
19,阳高,08:02,08:04,18:16,1450
20,大同,08:57,09:09,19:09,1507
21,集宁南,10:46,10:52,20:46,1382
22,呼和浩特东,12:14,12:22,22:08,1532
23,包头东,14:50,14:54,24:36,1689
24,包头,15:11,15:11,24:53,1705
