Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,深圳北,----,08:48,00:00,-
2,深圳坪山,09:09,09:11,00:21,36
3,惠东,09:31,09:33,00:41,88
4,汕尾,09:58,10:00,01:06,156
5,潮阳,10:44,10:46,01:50,279
6,潮汕,11:02,11:07,02:06,305
7,诏安,11:32,11:39,02:31,364
8,漳州,12:18,12:20,03:10,562
9,厦门北,12:40,12:48,03:30,514
10,晋江,13:06,13:08,03:48,560
11,泉州,13:19,13:21,03:59,585
12,涵江,13:52,13:54,04:30,674
13,福州南,14:18,14:27,04:54,740
14,宁德,15:05,15:07,05:32,828
15,福鼎,15:45,15:47,06:10,940
16,温州南,16:21,16:24,06:44,1034
17,乐清,16:39,16:41,06:59,1069
18,温岭,17:05,17:07,07:23,1133
19,台州,17:18,17:20,07:34,1157
20,宁海,17:49,17:51,08:03,1237
21,宁波,18:22,18:29,08:34,1309
22,余姚北,18:49,18:51,08:54,1358
23,绍兴北,19:11,19:15,09:14,1421
24,杭州东,19:35,19:39,09:34,1411
25,海宁西,19:51,19:56,09:46,1490
26,嘉兴南,20:12,20:14,10:02,1539
27,上海虹桥,20:44,20:44,10:32,1570
