Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海南,----,01:02,00:00,-
2,嘉兴,01:48,01:54,00:46,80
3,杭州东,02:52,02:58,01:44,167
4,诸暨,03:47,03:53,02:33,260
5,义乌,04:19,04:25,02:59,312
6,金华,05:04,05:11,03:38,360
7,衢州,06:06,06:12,04:33,446
8,上饶,07:40,07:46,06:01,481
9,鹰潭,09:02,09:21,07:17,597
10,进贤,10:18,10:22,08:14,677
11,新余,12:11,12:19,10:03,843
12,萍乡,13:40,13:46,11:24,968
13,怀化,22:24,22:45,20:02,1489
14,涪陵,08:13,08:16,29:30,1991
15,重庆北,09:33,09:47,30:47,2091
16,合川,10:26,10:32,31:26,-
17,成都,13:15,13:15,34:09,2028
