Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,海口,13:56,13:56,00:00,-
2,徐闻,17:27,17:33,03:31,193
3,雷州,18:25,18:31,04:23,262
4,湛江西,19:07,19:13,04:59,306
5,廉江,20:19,20:24,06:05,353
6,玉林,21:54,22:04,07:35,402
7,贵港,23:05,23:09,08:36,491
8,柳州,01:27,01:43,10:54,680
9,桂林北,03:47,04:02,12:58,844
10,永州,06:32,06:45,15:28,1057
11,衡阳,08:34,08:58,17:17,1203
12,衡山,09:29,09:33,17:48,1244
13,株洲,10:31,10:40,18:46,1337
14,长沙,11:19,11:29,19:25,1379
15,岳阳,12:53,13:01,20:49,1526
16,赤壁,14:25,14:28,22:13,1623
17,武昌,15:47,15:59,23:32,1741
18,广水,17:48,18:03,25:21,1910
19,信阳,18:54,18:57,26:12,1975
20,驻马店,20:06,20:09,27:21,2131
21,漯河,20:53,20:56,28:05,2137
22,许昌,21:51,21:54,29:00,2191
23,郑州,23:15,23:15,30:21,2277
