Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明,----,19:36,00:00,-
2,曲靖,21:10,21:15,01:34,157
3,宣威,22:25,22:31,02:44,258
4,六盘水,23:58,00:09,04:11,389
5,贵阳,03:12,03:51,07:14,638
6,怀化,10:21,10:43,13:44,1095
7,吉首,12:08,12:14,15:09,1198
8,张家界,14:21,14:33,17:16,1323
9,石门县北,16:21,16:29,19:04,1441
10,荆门,19:24,19:27,21:59,1670
11,襄阳,20:50,21:19,23:22,1794
12,邓州,22:19,22:21,24:22,1867
13,南阳,23:05,23:08,25:06,1923
14,济源,04:11,04:17,30:09,2244
15,焦作,05:15,05:21,31:07,2309
16,新乡,06:24,06:43,32:10,2372
17,卫辉,07:00,07:16,32:27,2397
18,安阳,08:07,08:09,33:18,2479
19,邯郸,08:46,09:04,33:55,2539
20,石家庄,10:43,10:50,35:34,2700
21,正定,11:06,11:32,35:50,-
22,定州,12:06,12:08,36:24,2710
23,保定,12:45,12:51,37:01,2770
24,高碑店,13:47,13:50,37:57,2780
25,北京,15:26,15:26,39:33,2870
