Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,哈尔滨,13:30,13:30,00:00,-
2,哈尔滨东,13:45,14:31,00:15,5
3,阿城,15:02,15:11,00:46,-
4,玉泉,15:27,15:29,01:02,-
5,平山,15:51,15:53,01:24,-
6,帽儿山,16:03,16:05,01:34,-
7,尚志,16:37,16:41,02:06,-
8,一面坡,16:56,16:59,02:21,-
9,苇河,17:29,17:31,02:51,-
10,亚布力,17:48,17:51,03:08,-
11,横道河子,19:08,19:10,04:25,-
12,山市,19:57,20:00,05:12,-
13,海林,20:36,20:41,05:48,-
14,牡丹江,21:08,21:35,06:15,355
15,林口,23:11,23:13,07:51,-
16,鸡西,00:28,00:39,09:06,-
17,鸡东,00:56,01:02,09:23,-
18,密山,02:06,02:09,10:27,-
19,虎林,03:39,03:47,11:57,-
20,迎春,04:31,04:36,12:41,-
21,东方红,05:05,05:05,13:10,-
