Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,乌鲁木齐,----,19:00,00:00,-
2,吐鲁番,20:55,21:03,01:55,150
3,鄯善,23:24,23:30,04:16,298
4,哈密,02:52,03:07,07:38,535
5,柳园,06:54,07:06,11:25,882
6,嘉峪关,10:43,10:59,15:02,1179
7,酒泉,11:18,11:24,15:21,1201
8,张掖,13:28,13:34,17:25,1402
9,金昌,15:28,15:36,19:19,1572
10,武威,16:27,16:33,20:10,1646
11,兰州,19:55,20:13,23:32,1754
12,定西,21:29,21:32,24:48,1872
13,陇西,22:25,22:30,25:41,1956
14,天水,00:42,00:48,27:53,2102
15,宝鸡,03:27,03:48,30:32,2257
16,杨陵,04:50,04:54,31:34,2345
17,咸阳,05:52,05:54,32:32,2407
18,西安,06:18,06:37,32:56,2430
19,镇安,08:51,08:54,35:10,-
20,安康,10:55,10:55,37:11,-
