Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都,----,11:07,00:00,-
2,遂宁,13:25,13:36,02:18,148
3,南充,14:19,14:31,03:01,215
4,营山,15:07,15:13,03:37,273
5,土溪,15:45,15:51,04:09,324
6,达州,16:46,17:06,05:04,374
7,宣汉,17:46,17:49,05:44,422
8,万源,18:45,18:48,06:40,499
9,紫阳,19:39,19:44,07:31,593
10,安康,20:21,20:40,08:08,650
11,旬阳,21:20,21:29,08:48,694
12,十堰,00:04,00:08,11:23,852
13,襄州,02:27,02:40,13:42,-
14,安陆,04:35,04:39,15:37,1227
15,武昌,06:33,06:53,17:31,1352
16,鄂州,07:58,08:03,18:36,1430
17,黄石,08:25,08:32,18:58,1457
18,阳新,09:12,09:22,19:38,1501
19,九江,12:19,12:25,22:35,1603
20,湖口,12:46,12:50,22:56,1633
21,都昌,13:11,13:15,23:17,1667
22,鄱阳,14:21,14:33,24:23,1719
23,景德镇北,14:57,15:01,24:47,1754
24,婺源,15:42,15:47,25:28,1823
25,德兴东,16:02,16:05,25:43,-
26,开化,16:40,16:43,26:18,1883
27,常山,16:58,17:01,26:33,1904
28,衢州,17:23,17:26,26:55,1425
29,金华,18:22,18:28,27:51,1511
30,义乌,19:02,19:05,28:25,1559
31,宁波,22:27,22:27,31:47,1827
