Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,长沙南,08:42,08:42,00:00,-
2,萍乡北,09:09,09:11,00:27,105
3,宜春,09:29,09:31,00:45,166
4,新余北,09:46,09:48,01:00,215
5,南昌西,10:20,10:26,01:32,342
6,抚州东,10:52,10:57,01:58,439
7,弋阳,11:20,11:22,02:21,523
8,玉山南,11:46,11:48,02:45,617
9,金华,12:24,12:26,03:21,780
10,义乌,12:42,12:44,03:37,828
11,诸暨,12:58,13:00,03:51,880
12,杭州东,13:25,13:29,04:16,968
13,德清,13:42,13:44,04:29,1008
14,湖州,13:57,13:59,04:42,-
15,溧阳,14:23,14:25,05:06,1131
16,溧水,14:42,14:44,05:23,-
17,南京南,15:00,15:00,05:39,876
