Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,温州南,11:58,11:58,00:00,-
2,丽水,12:32,12:34,00:34,84
3,缙云西,12:47,12:49,00:47,89
4,永康南,13:00,13:02,00:58,94
5,金华南,13:20,13:22,01:16,104
6,金华,13:34,13:36,01:28,109
7,衢州,13:57,14:10,01:49,195
8,玉山南,14:31,14:33,02:10,263
9,上饶,14:48,15:14,02:25,306
10,德兴,15:31,15:34,02:42,431
11,婺源,15:46,15:48,02:54,462
12,景德镇北,16:16,16:18,03:22,531
13,鄱阳,16:36,16:38,03:40,566
14,都昌,16:59,17:01,04:01,618
15,九江,17:32,17:36,04:32,682
16,瑞昌西,17:55,17:57,04:51,722
17,大冶北,18:27,18:29,05:21,810
18,鄂州,18:43,18:45,05:35,831
19,武汉,19:10,19:15,06:00,887
20,信阳东,19:58,20:00,06:43,1104
21,驻马店西,20:25,20:27,07:08,1222
22,漯河西,20:45,20:47,07:26,1286
23,许昌东,21:03,21:05,07:42,1350
24,郑州东,21:28,21:28,08:05,1042
