Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海虹桥,----,07:19,00:00,-
2,昆山南,07:38,07:40,00:19,50
3,苏州,07:53,07:55,00:32,84
4,无锡,08:10,08:12,00:47,126
5,惠山,08:20,08:22,00:55,140
6,常州,08:33,08:35,01:06,165
7,丹阳,08:50,08:52,01:21,209
8,南京南,09:29,09:32,01:58,295
9,全椒,09:52,09:59,02:18,351
10,合肥南,10:35,10:39,02:54,452
11,六安,11:03,11:05,03:18,539
12,汉口,12:25,12:35,04:38,811
13,潜江,13:26,13:28,05:29,961
14,枝江北,14:09,14:14,06:10,1075
15,宜昌东,14:35,14:40,06:31,1119
16,建始,16:05,16:14,07:56,1298
17,恩施,16:37,16:41,08:19,1333
18,重庆北,18:59,19:11,10:37,1656
19,南充北,20:19,20:19,11:45,-
