Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明,----,19:03,00:00,-
2,曲靖,20:43,20:50,01:40,157
3,宣威,21:51,21:57,02:41,258
4,六盘水,23:24,23:39,04:08,389
5,安顺,01:32,01:36,06:01,541
6,贵阳,02:50,03:05,07:15,638
7,怀化,09:24,09:32,13:34,1095
8,涟源,12:48,12:51,16:50,1368
9,娄底,13:30,13:36,17:29,1410
10,株洲,15:29,15:45,19:22,1535
11,萍乡,16:36,16:40,20:13,1616
12,宜春,17:23,17:27,20:56,1687
13,分宜,17:45,17:48,21:14,1711
14,新余,18:08,18:13,21:34,1741
15,鹰潭,20:41,20:47,24:02,1987
16,上饶,21:57,22:01,25:12,2103
17,衢州,23:41,23:44,26:52,2214
18,金华,00:40,00:47,27:48,2276
19,义乌,01:23,01:27,28:24,2324
20,杭州东,02:49,02:55,29:46,2488
21,海宁,03:34,03:39,30:25,2547
22,嘉兴,03:57,04:02,30:43,2575
23,上海南,05:16,05:16,31:57,2655
