Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南京南,----,13:14,00:00,-
2,溧水,13:30,13:32,00:16,46
3,溧阳,13:47,13:52,00:31,98
4,宜兴,14:05,14:07,00:44,129
5,长兴,14:19,14:28,00:56,165
6,湖州,14:39,14:41,01:07,185
7,德清,14:54,14:56,01:20,221
8,杭州东,15:09,15:17,01:33,256
9,义乌,15:50,15:56,02:06,401
10,金华,16:13,16:15,02:23,449
11,衢州,16:37,16:39,02:45,535
12,上饶,17:10,17:15,03:16,570
13,南平市,17:44,17:46,03:45,-
14,延平,18:13,18:16,04:12,-
15,福州,18:53,19:05,04:49,667
16,福清,19:32,19:34,05:16,992
17,莆田,19:53,19:56,05:35,772
18,晋江,20:29,20:31,06:08,-
19,厦门北,20:49,20:49,06:26,912
