Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,长沙南,----,09:05,00:00,-
2,岳阳东,09:38,09:40,00:33,147
3,赤壁北,10:02,10:04,00:55,234
4,咸宁北,10:17,10:19,01:08,277
5,武汉,10:45,10:53,01:34,362
6,孝感北,11:23,11:25,02:04,488
7,信阳东,11:43,11:45,02:22,561
8,驻马店西,12:13,12:15,02:50,679
9,漯河西,12:33,12:35,03:08,743
10,许昌东,12:52,13:03,03:25,807
11,郑州,13:38,13:46,04:00,907
12,巩义南,14:15,14:18,04:29,-
13,洛阳龙门,14:32,14:35,04:43,1037
14,华山北,15:28,15:31,05:36,1291
15,西安北,16:01,16:13,06:06,1412
16,杨陵南,16:40,16:43,06:33,-
17,宝鸡南,17:06,17:09,06:56,1579
18,天水南,17:54,17:57,07:41,1711
19,定西北,18:47,18:54,08:31,-
20,兰州西,19:24,19:24,09:01,1980
